DATE,종가,오픈,고가,저가,거래량,변동 %
2020-02-26,8980.77,9011.55,9148.32,8927.80,870.35M,0.17%
2020-02-25,8965.61,9301.20,9315.26,8940.49,871.82M,-2.77%
2020-02-24,9221.28,9188.44,9322.88,9166.01,795.20M,-3.71%
2020-02-21,9576.59,9708.01,9715.95,9542.33,699.67M,-1.79%
2020-02-20,9750.97,9799.20,9820.86,9636.94,646.92M,-0.67%
2020-02-19,9817.18,9782.81,9838.37,9777.10,580.07M,0.87%
2020-02-18,9732.74,9679.04,9747.68,9675.80,555.31M,0.02%
2020-02-14,9731.18,9728.90,9746.36,9693.05,536.34M,0.20%
2020-02-13,9711.97,9657.04,9748.32,9650.02,545.84M,-0.14%
2020-02-12,9725.96,9688.60,9728.77,9666.68,589.71M,0.90%
2020-02-11,9638.94,9680.89,9714.74,9617.21,567.80M,0.11%
2020-02-10,9628.39,9493.63,9628.66,9493.63,546.60M,1.13%
2020-02-07,9520.51,9526.64,9570.09,9496.53,549.79M,-0.54%
2020-02-06,9572.15,9540.98,9575.66,9505.68,582.67M,0.67%
2020-02-05,9508.68,9574.10,9574.93,9454.93,625.91M,0.43%
2020-02-04,9467.97,9398.39,9485.38,9374.05,607.83M,2.10%
2020-02-03,9273.40,9190.72,9299.85,9188.55,623.27M,1.34%
2020-01-31,9150.94,9324.33,9324.80,9123.22,695.77M,-1.59%
2020-01-30,9298.93,9211.15,9303.00,9185.18,573.68M,0.26%
2020-01-29,9275.16,9318.26,9329.11,9249.04,548.87M,0.06%
2020-01-28,9269.68,9201.82,9288.87,9182.33,530.77M,1.43%
2020-01-27,9139.31,9092.46,9185.45,9088.04,686.78M,-1.89%
2020-01-24,9314.91,9446.20,9451.43,9273.23,629.46M,-0.93%
2020-01-23,9402.48,9377.72,9409.20,9334.13,611.04M,0.20%
2020-01-22,9383.77,9413.61,9439.29,9375.13,580.34M,0.14%
2020-01-21,9370.81,9361.07,9397.58,9350.20,691.60M,-0.19%
2020-01-17,9388.94,9392.37,9393.48,9346.81,659.47M,0.34%
2020-01-16,9357.13,9313.44,9357.92,9301.32,567.15M,1.06%
2020-01-15,9258.69,9253.76,9298.82,9231.14,584.77M,0.08%
2020-01-14,9251.33,9270.61,9298.33,9226.49,624.22M,-0.24%
2020-01-13,9273.93,9213.72,9274.49,9193.06,605.16M,1.04%
2020-01-10,9178.86,9232.94,9235.20,9164.66,585.08M,-0.27%
2020-01-09,9203.43,9202.27,9215.95,9158.50,601.33M,0.81%
2020-01-08,9129.24,9068.03,9168.89,9059.38,595.81M,0.67%
2020-01-07,9068.58,9076.65,9091.93,9042.55,552.23M,-0.03%
2020-01-06,9071.47,8943.50,9072.41,8943.50,690.23M,0.56%
2020-01-03,9020.77,8976.43,9065.76,8976.43,618.55M,-0.79%
2020-01-02,9092.19,9039.46,9093.43,9010.89,654.95M,1.33%
