DATE,종가,오픈,고가,저가,거래량,변동 %
2020-03-11,1642.30,1649.30,1671.80,1632.40,404.35K,-1.08%
2020-03-10,1660.30,1679.60,1681.30,1641.10,385.48K,-0.92%
2020-03-09,1675.70,1692.60,1704.30,1658.00,504.16K,0.20%
2020-03-06,1672.40,1673.10,1692.80,1642.40,659.63K,0.26%
2020-03-05,1668.00,1638.20,1675.50,1635.60,363.00K,1.52%
2020-03-04,1643.00,1640.10,1654.30,1632.60,313.34K,-0.09%
2020-03-03,1644.40,1586.00,1650.50,1585.90,466.53K,3.11%
2020-03-02,1594.80,1592.80,1612.10,1576.30,443.53K,1.79%
2020-02-28,1566.70,1646.10,1651.00,1564.00,745.84K,-4.61%
2020-02-27,1642.50,1643.00,1662.50,1636.70,573.29K,0.13%
2020-02-26,1640.40,1636.40,1652.40,1624.40,1.99K,-0.40%
2020-02-25,1647.00,1662.00,1662.30,1625.00,2.65K,-1.58%
2020-02-24,1673.50,1651.00,1687.30,1651.00,2.81K,1.73%
2020-02-21,1645.10,1620.40,1648.10,1618.60,2.32K,1.71%
2020-02-20,1617.40,1610.90,1622.80,1603.80,2.79K,0.53%
2020-02-19,1608.80,1601.80,1612.90,1600.00,2.21K,0.49%
2020-02-18,1601.00,1581.20,1605.30,1579.20,2.68K,0.88%
2020-02-17,1587.05,1586.15,1588.45,1581.85,-,0.05%
2020-02-16,1586.25,1585.50,1586.25,1583.45,-,0.15%
2020-02-14,1583.80,1577.50,1585.30,1573.60,0.69K,0.48%
2020-02-13,1576.30,1566.80,1578.80,1566.60,1.30K,0.48%
2020-02-12,1568.80,1567.90,1570.30,1561.60,0.83K,0.10%
2020-02-11,1567.20,1573.00,1574.50,1562.60,0.86K,-0.60%
2020-02-10,1576.60,1573.00,1577.30,1569.10,0.46K,0.38%
2020-02-07,1570.60,1567.60,1574.60,1560.70,1.01K,0.22%
2020-02-06,1567.20,1556.80,1568.90,1553.50,1.48K,0.46%
2020-02-05,1560.10,1553.20,1563.20,1548.40,1.52K,0.48%
2020-02-04,1552.70,1579.50,1580.70,1550.00,1.88K,-1.70%
2020-02-03,1579.50,1594.60,1595.10,1570.50,1.60K,-0.34%
2020-01-31,1584.90,1575.60,1592.30,1572.00,2.47K,-0.10%
2020-01-30,1586.50,1578.70,1587.80,1574.20,4.08K,1.03%
2020-01-29,1570.40,1566.30,1577.70,1562.00,251.27K,0.04%
2020-01-28,1569.80,1580.60,1582.20,1564.60,378.01K,-0.48%
2020-01-27,1577.40,1580.50,1588.40,1575.30,398.06K,0.35%
2020-01-24,1571.90,1562.90,1575.50,1555.80,427.14K,0.42%
2020-01-23,1565.40,1558.90,1567.50,1551.30,361.03K,0.56%
2020-01-22,1556.70,1558.90,1559.80,1550.00,286.08K,-0.08%
2020-01-21,1557.90,1557.30,1568.80,1546.00,462.62K,-0.21%
2020-01-20,1561.25,1557.20,1562.70,1556.65,-,0.27%
2020-01-19,1557.05,1557.40,1559.05,1556.45,-,-0.21%
2020-01-17,1560.30,1553.00,1561.40,1549.30,264.93K,0.63%
2020-01-16,1550.50,1556.60,1558.20,1548.00,260.05K,-0.23%
2020-01-15,1554.00,1546.80,1558.80,1546.50,310.07K,0.61%
2020-01-14,1544.60,1548.60,1549.50,1536.40,340.91K,-0.39%
2020-01-13,1550.60,1563.00,1563.10,1547.00,311.73K,-0.61%
2020-01-10,1560.10,1553.40,1564.10,1546.70,344.34K,0.37%
2020-01-09,1554.30,1557.70,1562.40,1541.00,372.88K,-0.38%
2020-01-08,1560.20,1578.80,1613.30,1553.40,813.41K,-0.90%
2020-01-07,1574.30,1567.40,1579.20,1557.00,435.87K,0.35%
2020-01-06,1568.80,1562.70,1590.90,1562.30,558.97K,1.06%
2020-01-03,1552.40,1531.70,1556.60,1530.40,436.74K,1.59%
2020-01-02,1528.10,1521.00,1534.00,1519.70,270.55K,0.47%
2020-01-01,1520.95,1520.85,1523.95,1520.85,-,-0.14%
