DATE,종가,오픈,고가,저가,거래량,변동 %
2022-02-25,0.76926,0.69603,0.77591,0.68516,983.37M,10.53%
2022-02-24,0.69600,0.69624,0.71839,0.62253,1.84B,0.00%
2022-02-23,0.69602,0.72101,0.74369,0.69285,868.99M,-3.49%
2022-02-22,0.72119,0.70187,0.72636,0.67499,1.18B,2.79%
2022-02-21,0.70162,0.77583,0.80041,0.69665,1.16B,-9.54%
2022-02-20,0.77562,0.82174,0.82272,0.76630,968.87M,-5.60%
2022-02-19,0.82160,0.78467,0.85354,0.77057,940.73M,4.71%
2022-02-18,0.78468,0.76736,0.80446,0.75677,815.44M,2.34%
2022-02-17,0.76677,0.83689,0.84449,0.75487,748.40M,-8.26%
2022-02-16,0.83582,0.85099,0.85250,0.80911,520.13M,-1.76%
2022-02-15,0.85083,0.80080,0.85886,0.79627,555.15M,6.25%
2022-02-14,0.80077,0.80562,0.81193,0.78027,622.89M,-0.58%
2022-02-13,0.80545,0.82203,0.84651,0.79278,699.44M,-1.98%
2022-02-12,0.82171,0.75907,0.85036,0.74725,934.29M,8.27%
2022-02-11,0.75896,0.82537,0.83309,0.75020,923.55M,-8.06%
2022-02-10,0.82551,0.86957,0.89553,0.82379,961.48M,-5.09%
2022-02-09,0.86980,0.87623,0.91255,0.84430,1.17B,-0.73%
2022-02-08,0.87618,0.83146,0.91257,0.80370,1.92B,5.42%
2022-02-07,0.83116,0.68268,0.83817,0.67173,1.20B,21.74%
2022-02-06,0.68271,0.66618,0.68661,0.66050,311.39M,2.48%
2022-02-05,0.66617,0.65556,0.68613,0.65019,581.98M,1.61%
2022-02-04,0.65563,0.60956,0.65823,0.60446,523.14M,7.55%
2022-02-03,0.60961,0.60089,0.60961,0.58941,349.86M,1.46%
2022-02-02,0.60082,0.62824,0.63115,0.59600,379.99M,-4.36%
2022-02-01,0.62823,0.61758,0.63066,0.61117,357.98M,1.75%
2022-01-31,0.61746,0.60147,0.62394,0.58100,441.21M,2.66%
2022-01-30,0.60148,0.61748,0.62292,0.59753,297.09M,-2.58%
2022-01-29,0.61740,0.61127,0.62467,0.60914,301.82M,1.00%
2022-01-28,0.61128,0.60895,0.61358,0.59197,459.46M,0.48%
2022-01-27,0.60837,0.61899,0.62405,0.58965,582.23M,-1.71%
2022-01-26,0.61896,0.61780,0.65753,0.60523,895.25M,0.22%
2022-01-25,0.61760,0.61203,0.62270,0.58659,639.44M,0.90%
2022-01-24,0.61208,0.62868,0.62868,0.55498,1.03B,-2.65%
2022-01-23,0.62873,0.59679,0.63494,0.59030,658.65M,5.36%
2022-01-22,0.59674,0.63720,0.65281,0.55200,1.45B,-6.37%
2022-01-21,0.63732,0.72025,0.72835,0.61332,1.14B,-11.54%
2022-01-20,0.72044,0.73819,0.76195,0.71648,398.80M,-2.38%
2022-01-19,0.73799,0.75090,0.75318,0.72406,394.07M,-1.78%
2022-01-18,0.75136,0.76171,0.76844,0.73567,381.76M,-1.33%
2022-01-17,0.76147,0.77844,0.78022,0.75064,353.39M,-2.18%
2022-01-16,0.77843,0.77921,0.78416,0.76850,241.76M,-0.12%
2022-01-15,0.77934,0.77313,0.78921,0.76841,265.12M,0.79%
2022-01-14,0.77323,0.76752,0.79013,0.75279,410.72M,0.78%
2022-01-13,0.76724,0.79807,0.80210,0.76089,422.74M,-3.84%
2022-01-12,0.79788,0.76992,0.80681,0.75762,543.02M,3.64%
2022-01-11,0.76986,0.74011,0.77445,0.73084,495.85M,4.02%
2022-01-10,0.74013,0.75294,0.75892,0.70058,566.01M,-1.69%
2022-01-09,0.75283,0.74478,0.76650,0.73842,307.32M,1.09%
2022-01-08,0.74471,0.76271,0.77617,0.72319,471.11M,-2.35%
2022-01-07,0.76260,0.77904,0.78057,0.72996,688.04M,-2.18%
2022-01-06,0.77960,0.77137,0.79055,0.74005,584.96M,1.08%
2022-01-05,0.77125,0.82271,0.83655,0.71549,631.16M,-6.27%
2022-01-04,0.82285,0.83183,0.84489,0.81716,395.68M,-1.07%
2022-01-03,0.83173,0.85867,0.85867,0.82199,363.28M,-3.14%
2022-01-02,0.85871,0.85003,0.86380,0.83745,254.07M,1.02%
2022-01-01,0.85001,0.83007,0.85483,0.82553,266.53M,2.42%
2021-12-31,0.82995,0.83871,0.85350,0.80292,457.62M,-1.04%
2021-12-30,0.83868,0.81681,0.85856,0.80420,502.92M,2.72%
2021-12-29,0.81650,0.85164,0.86439,0.81180,574.42M,-4.07%
2021-12-28,0.85112,0.92664,0.92677,0.84575,604.16M,-8.11%
2021-12-27,0.92622,0.91969,0.95497,0.91523,442.48M,0.70%
2021-12-26,0.91982,0.92522,0.93305,0.90568,313.23M,-0.59%
2021-12-25,0.92525,0.91059,0.93343,0.89917,464.59M,1.61%
2021-12-24,0.91061,0.99394,0.99588,0.89383,998.32M,-8.39%
2021-12-23,0.99398,0.95368,1.01612,0.93870,967.00M,4.21%
2021-12-22,0.95380,0.94683,0.97227,0.92432,772.54M,0.73%
2021-12-21,0.94692,0.87956,0.96040,0.85315,888.15M,7.78%
2021-12-20,0.87856,0.83512,0.91359,0.82500,1.05B,5.21%
2021-12-19,0.83508,0.82643,0.84793,0.81969,326.03M,1.05%
2021-12-18,0.82643,0.79749,0.83415,0.79116,333.85M,3.63%
2021-12-17,0.79749,0.80538,0.83061,0.77668,508.54M,-0.96%
2021-12-16,0.80519,0.82623,0.83616,0.80352,410.59M,-2.56%
2021-12-15,0.82632,0.81025,0.83954,0.77780,748.92M,1.92%
2021-12-14,0.81079,0.78181,0.82051,0.77359,753.47M,3.71%
2021-12-13,0.78180,0.83971,0.84387,0.76124,701.25M,-6.92%
2021-12-12,0.83990,0.83767,0.85633,0.80961,441.73M,0.32%
2021-12-11,0.83722,0.79999,0.84336,0.78641,561.08M,4.76%
2021-12-10,0.79916,0.85795,0.88198,0.79526,957.23M,-6.87%
2021-12-09,0.85809,0.86167,0.93300,0.83285,1.26B,-0.39%
2021-12-08,0.86148,0.81535,0.88302,0.80486,811.57M,5.65%
2021-12-07,0.81538,0.82645,0.84411,0.80487,635.49M,-1.37%
2021-12-06,0.82668,0.80417,0.82979,0.75038,974.49M,2.81%
2021-12-05,0.80406,0.84530,0.85931,0.77893,963.26M,-5.07%
2021-12-04,0.84697,0.92132,0.92437,0.62065,2.19B,-8.07%
2021-12-03,0.92135,0.97187,0.98335,0.89673,582.44M,-5.23%
2021-12-02,0.97217,0.98955,0.98995,0.95647,429.13M,-1.76%
2021-12-01,0.98958,0.99842,1.01722,0.98043,478.61M,-0.81%
